time_h,centre_C_kg_per_kg,surface_C_kg_per_kg
19.133333333333333,0.2833612001151014,0.07922958071312272
19.15,0.28315193010055,0.0791618785949262
19.166666666666668,0.28294314941212956,0.07909442062770723
19.183333333333334,0.28273485636796997,0.07902720563294599
19.2,0.2825270492933894,0.07896023243914932
19.216666666666665,0.282319726520863,0.07889349988180933
19.233333333333334,0.28211288638998583,0.07882700680334855
19.25,0.2819065272474422,0.07876075205307898
19.266666666666666,0.2817006474469678,0.07869473448714785
19.283333333333335,0.28149524534932,0.07862895296849783
19.3,0.2812903193222403,0.07856340636681304
19.316666666666666,0.2810858677404246,0.0784980935584796
19.333333333333332,0.2808818889854865,0.07843301342653299
19.35,0.2806783814459273,0.0783681648606189
19.366666666666667,0.28047534351710024,0.07830354675694137
19.383333333333333,0.2802727736011805,0.07823915801822477
19.4,0.2800706701071297,0.07817499755366203
19.416666666666668,0.2798690314506666,0.0781110642788769
19.433333333333334,0.2796678560542312,0.07804735711587368
19.45,0.2794671423469561,0.07798387499299946
19.466666666666665,0.279266888764631,0.07792061684489474
19.483333333333334,0.27906709374967476,0.07785758161245727
19.5,0.27886775575109995,0.07779476824279219
19.516666666666666,0.27866887322448425,0.07773217568917606
19.533333333333335,0.2784704446319364,0.07766980291100874
19.55,0.2782724684420682,0.07760764887377701
19.566666666666666,0.27807494312995984,0.07754571254900763
19.583333333333332,0.27787786717713236,0.0774839929142328
19.6,0.2776812390715136,0.07742248895294215
19.616666666666667,0.2774850573074109,0.07736119965454916
19.633333333333333,0.2772893203854775,0.07730012401434433
19.65,0.277094026812685,0.07723926103345995
19.666666666666668,0.27689917510229056,0.07717860971882613
19.683333333333334,0.2767047637738095,0.07711816908313718
19.7,0.2765107913529826,0.07705793814480585
19.716666666666665,0.2763172563717496,0.07699791592793259
19.733333333333334,0.2761241573682161,0.07693810146225913
19.75,0.2759314928866274,0.07687849378313434
19.766666666666666,0.27573926147733624,0.07681909193147353
19.783333333333335,0.2755474616967765,0.0767598949537243
19.8,0.27535609210743156,0.07670090190182431
19.816666666666666,0.2751651512778078,0.07664211183317436
19.833333333333332,0.2749746377824034,0.07658352381059035
19.85,0.27478455020168246,0.07652513690227238
19.866666666666667,0.2745948871220437,0.07646695018176573
19.883333333333333,0.2744056471357953,0.07640896272792252
19.9,0.27421682884112347,0.0763511736248678
19.916666666666668,0.27402843084206724,0.0762935819619753
19.933333333333334,0.27384045174848815,0.07623618683381643
19.95,0.27365289017604516,0.07617898734014018
19.966666666666665,0.27346574474616414,0.07612198258582792
19.983333333333334,0.27327901408601324,0.07606517168084626
20.0,0.27309269682847265,0.07600855374023037
20.016666666666666,0.27290679161211046,0.07595212788404969
20.033333333333335,0.27272129708115245,0.0758958932373643
20.05,0.2725362118854585,0.07583984893024111
20.066666666666666,0.27235153468049256,0.0757839940976646
20.083333333333332,0.27216726412729836,0.07572832787945687
20.1,0.27198339889247086,0.07567284942033294
20.116666666666667,0.2717999376481329,0.07561755786988987
20.133333333333333,0.27161687907190535,0.07556245238249108
20.15,0.2714342218468833,0.07550753211725836
20.166666666666668,0.27125196466160867,0.0754527962380651
20.183333333333334,0.2710701062100466,0.07539824391348733
20.2,0.2708886451915568,0.07534387431677134
20.216666666666665,0.2707075803108698,0.07528968662581405
20.233333333333334,0.27052691027806003,0.07523568002311967
20.25,0.2703466338085232,0.07518185369577603
20.266666666666666,0.27016674962294757,0.0751282068354215
20.283333333333335,0.26998725644729155,0.07507473863821752
20.3,0.2698081530127567,0.07502144830481487
20.316666666666666,0.2696294380557649,0.07496833504032839
20.333333333333332,0.26945111031793145,0.07491539805430285
20.35,0.2692731685460427,0.07486263656068838
20.366666666666667,0.26909561149202915,0.07481004977780689
20.383333333333333,0.26891843791294373,0.07475763692832771
20.4,0.26874164657093474,0.07470539723923461
20.416666666666668,0.26856523623322454,0.0746533299418016
20.433333333333334,0.2683892056720827,0.07460143427156067
20.45,0.2682135536648052,0.07454970946827792
20.466666666666665,0.26803827899368765,0.07449815477592159
20.483333333333334,0.26786338044600405,0.07444676944263859
20.5,0.2676888568139812,0.07439555272072315
20.516666666666666,0.26751470689477785,0.07434450386659373
20.533333333333335,0.2673409294904586,0.07429362214076193
20.55,0.2671675234079729,0.07424290680780977
20.566666666666666,0.26699448745913,0.07419235713635917
20.583333333333332,0.2668218204605788,0.07414197239904949
20.6,0.26664952123378194,0.07409175187250742
20.616666666666667,0.26647758860499576,0.07404169483732496
20.633333333333333,0.26630602140524523,0.07399180057802969
20.65,0.2661348184703039,0.07394206838306312
20.666666666666668,0.2659639786406691,0.07389249754475133
20.683333333333334,0.26579350076154257,0.07384308735928352
20.7,0.2656233836828052,0.07379383712668332
20.716666666666665,0.26545362625899743,0.07374474615078769
20.733333333333334,0.26528422734929535,0.0736958137392184
20.75,0.26511518581749155,0.07364703920336124
20.766666666666666,0.26494650053197044,0.07359842185833812
20.783333333333335,0.26477817036568857,0.07354996102298661
20.8,0.264610194196152,0.07350165601983222
20.816666666666666,0.2644425709053968,0.0734535061750683
20.833333333333332,0.26427529937996536,0.07340551081852884
20.85,0.2641083785108871,0.07335766928366855
20.866666666666667,0.26394180719365595,0.07330998090753613
20.883333333333333,0.263775584328211,0.07326244503075469
20.9,0.263609708818914,0.07321506099749528
20.916666666666668,0.26344417957453053,0.07316782815545761
20.933333333333334,0.2632789955082074,0.07312074585584405
20.95,0.2631141555374535,0.07307381345334044
20.966666666666665,0.2629496585841181,0.0730270303060907
20.983333333333334,0.26278550357437275,0.07298039577567801
21.0,0.2626216894386882,0.0729339092270995
21.016666666666666,0.262458215111817,0.07288757002874764
21.033333333333335,0.26229507953277104,0.07284137755238561
21.05,0.26213228164480407,0.07279533117312881
21.066666666666666,0.26196982039538946,0.07274943026942045
21.083333333333332,0.2618076947362027,0.07270367422301377
21.1,0.26164590362309975,0.07265806241894764
21.116666666666667,0.26148444601609977,0.07261259424552878
21.133333333333333,0.26132332087936333,0.07256726909430818
21.15,0.2611625271811754,0.07252208636006344
21.166666666666668,0.26100206389392383,0.07247704544077543
21.183333333333334,0.26084192999408234,0.07243214573761117
21.2,0.2606821244621897,0.0723873866549005
21.216666666666665,0.26052264628283267,0.07234276760011914
21.233333333333334,0.26036349444462537,0.07229828798386595
21.25,0.2602046679401919,0.07225394721984628
21.266666666666666,0.26004616576614653,0.0722097447248494
21.283333333333335,0.2598879869230765,0.07216567991873209
21.3,0.2597301304155221,0.07212175222439648
21.316666666666666,0.25957259525195986,0.07207796106777374
21.333333333333332,0.2594153804447825,0.07203430587780234
21.35,0.25925848501028287,0.07199078608641195
21.366666666666667,0.2591019079686336,0.07194740112850201
21.383333333333333,0.25894564834387124,0.07190415044192598
21.4,0.25878970516387656,0.0718610334674701
21.416666666666668,0.2586340774603584,0.07181804964883767
21.433333333333334,0.2584787642688343,0.07177519843262842
21.45,0.25832376462861434,0.07173247926832296
21.466666666666665,0.258169077582782,0.0716898916082623
21.483333333333334,0.258014702178179,0.07164743490763269
21.5,0.25786063746538557,0.07160510862444537
21.516666666666666,0.2577068824987048,0.07156291221952155
21.533333333333335,0.25755343633614436,0.07152084515647247
21.55,0.25740029803940034,0.07147890690168465
21.566666666666666,0.2572474666738392,0.0714370969243002
21.583333333333332,0.25709494130848237,0.07139541469620246
21.6,0.25694272101598764,0.07135385969199638
21.616666666666667,0.25679080487263395,0.07131243138899418
21.633333333333333,0.25663919195830326,0.07127112926719638
21.65,0.25648788135646544,0.07122995280927752
21.666666666666668,0.25633687215416034,0.07118890150056735
21.683333333333334,0.2561861634419831,0.07114797482903704
21.7,0.25603575431406583,0.07110717228528045
